mean,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49
1.006738000000000142e+02,9.903999999999999204e+01,9.978000000000000114e+01,9.896000000000000796e+01,9.991499999999999204e+01,1.011999999999999886e+02,1.002349999999999994e+02,1.000999999999999943e+02,1.013949999999999960e+02,1.003650000000000091e+02,1.001250000000000000e+02,9.990000000000000568e+01,1.015949999999999989e+02,9.967000000000000171e+01,1.003149999999999977e+02,1.001850000000000023e+02,1.020750000000000028e+02,1.024399999999999977e+02,1.004849999999999994e+02,1.001649999999999920e+02,1.030200000000000102e+02,9.978999999999999204e+01,1.022549999999999955e+02,1.021550000000000011e+02,1.028149999999999977e+02,1.009500000000000028e+02,9.851500000000000057e+01,9.949500000000000455e+01,1.013100000000000023e+02,9.992500000000001137e+01,1.013100000000000023e+02,1.004300000000000068e+02,1.016250000000000000e+02,1.035600000000000023e+02,9.953499999999999659e+01,1.014250000000000114e+02,1.003499999999999943e+02,9.956999999999999318e+01,1.024099999999999966e+02,1.010150000000000006e+02,1.014600000000000080e+02,9.940500000000000114e+01,1.011749999999999972e+02,9.929000000000000625e+01,1.014300000000000068e+02,1.013549999999999898e+02,1.010450000000000017e+02,9.867500000000001137e+01,1.009200000000000017e+02,9.918000000000000682e+01,1.003499999999999943e+02
1.006248999999999683e+02,9.881499999999999773e+01,1.000200000000000102e+02,9.856999999999999318e+01,9.969499999999999318e+01,1.015749999999999886e+02,9.985499999999998977e+01,9.908500000000000796e+01,1.016649999999999920e+02,1.001400000000000006e+02,1.001200000000000045e+02,1.000000000000000000e+02,1.015749999999999886e+02,1.000250000000000057e+02,9.990999999999999659e+01,9.990999999999999659e+01,1.018549999999999898e+02,1.025049999999999955e+02,1.005699999999999932e+02,1.000699999999999932e+02,1.027650000000000006e+02,9.993999999999999773e+01,1.028549999999999898e+02,1.021149999999999949e+02,1.027399999999999949e+02,1.005400000000000063e+02,9.871999999999999886e+01,9.923000000000000398e+01,1.017399999999999949e+02,9.980500000000000682e+01,1.013599999999999994e+02,1.001800000000000068e+02,1.017800000000000011e+02,1.034600000000000080e+02,9.951999999999999602e+01,1.005949999999999989e+02,1.001550000000000011e+02,9.999000000000000909e+01,1.029200000000000017e+02,1.011050000000000040e+02,1.012450000000000045e+02,9.909000000000000341e+01,1.014449999999999932e+02,9.977000000000001023e+01,1.017299999999999898e+02,1.015349999999999966e+02,1.005850000000000080e+02,9.864500000000001023e+01,1.006500000000000057e+02,9.900999999999999091e+01,1.000649999999999977e+02
1.005858000000000061e+02,9.903499999999999659e+01,1.002249999999999943e+02,9.799500000000000455e+01,9.959000000000000341e+01,1.016450000000000102e+02,9.961499999999999488e+01,9.848499999999999943e+01,1.015349999999999966e+02,1.001700000000000017e+02,1.000699999999999932e+02,9.977500000000000568e+01,1.013449999999999989e+02,1.002700000000000102e+02,1.011150000000000091e+02,1.002699999999999960e+02,1.016299999999999955e+02,1.021599999999999966e+02,1.003700000000000045e+02,9.996000000000000796e+01,1.030500000000000114e+02,9.919499999999999318e+01,1.022399999999999949e+02,1.025649999999999977e+02,1.029550000000000125e+02,1.006099999999999994e+02,9.860999999999999943e+01,9.912500000000000000e+01,1.016250000000000000e+02,9.978499999999999659e+01,1.015000000000000000e+02,9.962999999999999545e+01,1.017150000000000034e+02,1.036349999999999909e+02,9.959499999999999886e+01,1.009500000000000028e+02,1.005199999999999960e+02,9.993000000000000682e+01,1.026649999999999920e+02,1.006049999999999898e+02,1.016200000000000045e+02,9.896500000000000341e+01,1.014250000000000114e+02,1.001299999999999955e+02,1.017650000000000006e+02,1.011550000000000011e+02,1.006250000000000000e+02,9.847499999999999432e+01,1.005349999999999966e+02,9.870000000000000284e+01,1.001299999999999955e+02
1.005963000000000278e+02,9.957999999999999829e+01,1.005799999999999983e+02,9.836500000000000909e+01,9.973499999999999943e+01,1.017700000000000102e+02,9.993999999999999773e+01,9.824000000000000909e+01,1.013799999999999955e+02,9.968999999999999773e+01,9.984499999999999886e+01,1.002400000000000091e+02,1.013799999999999955e+02,1.000949999999999989e+02,1.011800000000000068e+02,1.003449999999999989e+02,1.016500000000000057e+02,1.023449999999999989e+02,1.005150000000000006e+02,9.978499999999999659e+01,1.031200000000000045e+02,9.834999999999999432e+01,1.020799999999999983e+02,1.021450000000000102e+02,1.032450000000000045e+02,1.005349999999999966e+02,9.882500000000000284e+01,9.909499999999999886e+01,1.023100000000000023e+02,9.972499999999999432e+01,1.019000000000000057e+02,1.001800000000000068e+02,1.016949999999999932e+02,1.037899999999999920e+02,1.004749999999999943e+02,1.002150000000000034e+02,1.006400000000000006e+02,9.892000000000000171e+01,1.021649999999999920e+02,1.005900000000000034e+02,1.016899999999999977e+02,9.909499999999999886e+01,1.010499999999999972e+02,1.001800000000000068e+02,1.015550000000000068e+02,1.013700000000000045e+02,1.005150000000000006e+02,9.900000000000000000e+01,1.007700000000000102e+02,9.842000000000000171e+01,9.950999999999999091e+01
1.005331000000000188e+02,9.962500000000000000e+01,1.009849999999999994e+02,9.823999999999999488e+01,9.909000000000000341e+01,1.012049999999999983e+02,9.953999999999999204e+01,9.807999999999999829e+01,1.018750000000000000e+02,1.003650000000000091e+02,9.963500000000000512e+01,9.983500000000000796e+01,1.010649999999999977e+02,1.001449999999999960e+02,1.012049999999999983e+02,1.004650000000000034e+02,1.020450000000000017e+02,1.023149999999999977e+02,1.002100000000000080e+02,9.957499999999998863e+01,1.026550000000000011e+02,9.830000000000001137e+01,1.022349999999999994e+02,1.026649999999999920e+02,1.027150000000000034e+02,1.010250000000000057e+02,9.890000000000000568e+01,9.881000000000000227e+01,1.026500000000000057e+02,9.953999999999999204e+01,1.018700000000000045e+02,1.001500000000000057e+02,1.019099999999999966e+02,1.040949999999999989e+02,9.972499999999999432e+01,1.002249999999999943e+02,1.009549999999999983e+02,9.888499999999999091e+01,1.020100000000000051e+02,1.000100000000000051e+02,1.017249999999999943e+02,9.942000000000000171e+01,1.011200000000000045e+02,9.967500000000001137e+01,1.015199999999999960e+02,1.011299999999999955e+02,9.990999999999999659e+01,9.887500000000000000e+01,1.009950000000000045e+02,9.855000000000001137e+01,9.890500000000000114e+01
1.005562999999999789e+02,9.950999999999999091e+01,1.011049999999999898e+02,9.823499999999999943e+01,9.933500000000000796e+01,1.015250000000000057e+02,9.993999999999999773e+01,9.807500000000000284e+01,1.022450000000000045e+02,1.000999999999999943e+02,1.000049999999999955e+02,1.001200000000000045e+02,1.012450000000000045e+02,9.985999999999999943e+01,1.012800000000000011e+02,1.010499999999999972e+02,1.026800000000000068e+02,1.024099999999999966e+02,1.006299999999999955e+02,9.904999999999999716e+01,1.025649999999999977e+02,9.784499999999999886e+01,1.020799999999999983e+02,1.028299999999999983e+02,1.023850000000000051e+02,1.005099999999999909e+02,9.841499999999999204e+01,9.828499999999999659e+01,1.024000000000000057e+02,1.001649999999999920e+02,1.023449999999999989e+02,1.004300000000000068e+02,1.015999999999999943e+02,1.041949999999999932e+02,1.001599999999999966e+02,1.003149999999999977e+02,1.014300000000000068e+02,9.867000000000000171e+01,1.022249999999999943e+02,1.001850000000000023e+02,1.022000000000000028e+02,9.932500000000000284e+01,1.000949999999999989e+02,1.002300000000000040e+02,1.015500000000000114e+02,1.009699999999999989e+02,9.935500000000000398e+01,9.940999999999999659e+01,1.010049999999999955e+02,9.773499999999999943e+01,9.850499999999999545e+01
1.005546000000000078e+02,9.927000000000001023e+01,1.014500000000000028e+02,9.820499999999999829e+01,9.900000000000000000e+01,1.020300000000000011e+02,1.003750000000000000e+02,9.839500000000001023e+01,1.015799999999999983e+02,9.943500000000000227e+01,1.004149999999999920e+02,9.975499999999999545e+01,1.023149999999999977e+02,9.947499999999999432e+01,1.012899999999999920e+02,1.010949999999999989e+02,1.026400000000000006e+02,1.025850000000000080e+02,1.009449999999999932e+02,9.887000000000000455e+01,1.024399999999999977e+02,9.794499999999999318e+01,1.022999999999999972e+02,1.031099999999999994e+02,1.023850000000000051e+02,1.004350000000000023e+02,9.856999999999999318e+01,9.800999999999999091e+01,1.019200000000000017e+02,9.948499999999999943e+01,1.021750000000000114e+02,1.004000000000000057e+02,1.014599999999999937e+02,1.043199999999999932e+02,1.001800000000000068e+02,1.007049999999999983e+02,1.020099999999999909e+02,9.879500000000000171e+01,1.023650000000000091e+02,9.984999999999999432e+01,1.016349999999999909e+02,9.926500000000000057e+01,9.954999999999999716e+01,1.010799999999999983e+02,1.012050000000000125e+02,1.010100000000000051e+02,9.923000000000000398e+01,9.908499999999999375e+01,1.011500000000000057e+02,9.765500000000000114e+01,9.887999999999999545e+01
1.005721000000000060e+02,9.932999999999999829e+01,1.017150000000000034e+02,9.828000000000000114e+01,9.890999999999999659e+01,1.023349999999999937e+02,1.008599999999999994e+02,9.831000000000000227e+01,1.012049999999999983e+02,9.954000000000000625e+01,1.006700000000000017e+02,9.957999999999999829e+01,1.020600000000000023e+02,9.976000000000000512e+01,1.017999999999999972e+02,1.005099999999999909e+02,1.019599999999999937e+02,1.030900000000000034e+02,1.013199999999999932e+02,9.915999999999999659e+01,1.027500000000000000e+02,9.793500000000000227e+01,1.022700000000000102e+02,1.032100000000000080e+02,1.020399999999999920e+02,1.006899999999999977e+02,9.839000000000000057e+01,9.832999999999999829e+01,1.015750000000000028e+02,9.941999999999998749e+01,1.022700000000000102e+02,1.005649999999999977e+02,1.015649999999999977e+02,1.039650000000000034e+02,1.005100000000000051e+02,1.005349999999999966e+02,1.026800000000000068e+02,9.901999999999999602e+01,1.018849999999999909e+02,9.981499999999999773e+01,1.015450000000000017e+02,9.955500000000000682e+01,9.884499999999999886e+01,1.011400000000000006e+02,1.009200000000000017e+02,1.016700000000000017e+02,9.925499999999999545e+01,9.923499999999999943e+01,1.007949999999999875e+02,9.707999999999999829e+01,9.875000000000000000e+01
1.004932999999999765e+02,9.906499999999999773e+01,1.015399999999999920e+02,9.856999999999999318e+01,9.815500000000000114e+01,1.022349999999999994e+02,1.006850000000000023e+02,9.845499999999999829e+01,1.011299999999999955e+02,9.984499999999999886e+01,1.006850000000000023e+02,9.961500000000000909e+01,1.024300000000000068e+02,9.956999999999999318e+01,1.020800000000000125e+02,1.004500000000000028e+02,1.023599999999999994e+02,1.035649999999999977e+02,1.018000000000000114e+02,9.887500000000000000e+01,1.024749999999999943e+02,9.759499999999999886e+01,1.015399999999999920e+02,1.031450000000000102e+02,1.020699999999999932e+02,1.006450000000000102e+02,9.848000000000000398e+01,9.809999999999999432e+01,1.019699999999999989e+02,9.939000000000000057e+01,1.025750000000000028e+02,9.997999999999998977e+01,1.008599999999999994e+02,1.034249999999999972e+02,1.004250000000000114e+02,9.954999999999999716e+01,1.024499999999999886e+02,9.889499999999999602e+01,1.017549999999999955e+02,9.961500000000000909e+01,1.018299999999999983e+02,9.987500000000000000e+01,9.871500000000000341e+01,1.010300000000000011e+02,1.006099999999999994e+02,1.017399999999999949e+02,9.889000000000000057e+01,9.865999999999999659e+01,1.007899999999999920e+02,9.699000000000000909e+01,9.948499999999999943e+01
1.004958999999999634e+02,9.921000000000000796e+01,1.016450000000000102e+02,9.887999999999999545e+01,9.778999999999999204e+01,1.021999999999999886e+02,1.002450000000000045e+02,9.865000000000000568e+01,1.013549999999999898e+02,1.002699999999999960e+02,1.008850000000000051e+02,9.900999999999999091e+01,1.026850000000000023e+02,9.953999999999999204e+01,1.019249999999999972e+02,9.999000000000000909e+01,1.021949999999999932e+02,1.036349999999999909e+02,1.021550000000000011e+02,9.882500000000000284e+01,1.019449999999999932e+02,9.779500000000000171e+01,1.015799999999999983e+02,1.024600000000000080e+02,1.017299999999999898e+02,1.005850000000000080e+02,9.834999999999999432e+01,9.820000000000000284e+01,1.022999999999999972e+02,1.000800000000000125e+02,1.029149999999999920e+02,9.976500000000000057e+01,1.010049999999999955e+02,1.034399999999999977e+02,1.006949999999999932e+02,9.989500000000001023e+01,1.024350000000000023e+02,9.909499999999999886e+01,1.022600000000000051e+02,9.925000000000000000e+01,1.019350000000000023e+02,9.950999999999999091e+01,9.891500000000000625e+01,1.009900000000000091e+02,1.004849999999999994e+02,1.017849999999999966e+02,9.853999999999999204e+01,9.878000000000000114e+01,1.006250000000000000e+02,9.696000000000000796e+01,9.940000000000000568e+01
1.005095999999999918e+02,9.940000000000000568e+01,1.016350000000000051e+02,9.911500000000000909e+01,9.785500000000000398e+01,1.021800000000000068e+02,1.003599999999999994e+02,9.940500000000000114e+01,1.011450000000000102e+02,1.005000000000000000e+02,1.005150000000000006e+02,9.901500000000000057e+01,1.027299999999999898e+02,9.921999999999999886e+01,1.022100000000000080e+02,9.996999999999999886e+01,1.022899999999999920e+02,1.039149999999999920e+02,1.022249999999999943e+02,9.819999999999998863e+01,1.014699999999999989e+02,9.778499999999999659e+01,1.016050000000000040e+02,1.020550000000000068e+02,1.021949999999999932e+02,1.003650000000000091e+02,9.872999999999998977e+01,9.831999999999999318e+01,1.030600000000000023e+02,1.007650000000000006e+02,1.029149999999999920e+02,9.962000000000000455e+01,1.010699999999999932e+02,1.033299999999999983e+02,1.002249999999999943e+02,9.996999999999999886e+01,1.027500000000000000e+02,9.885999999999999943e+01,1.023149999999999977e+02,9.880000000000001137e+01,1.018100000000000023e+02,9.929500000000000171e+01,9.882999999999999829e+01,1.008100000000000023e+02,1.005799999999999983e+02,1.019800000000000040e+02,9.881499999999999773e+01,9.895500000000001251e+01,1.000949999999999989e+02,9.659000000000000341e+01,9.962999999999999545e+01
1.005483999999999867e+02,9.898999999999999488e+01,1.019599999999999937e+02,9.890000000000000568e+01,9.812999999999999545e+01,1.021150000000000091e+02,1.001200000000000045e+02,9.965500000000000114e+01,1.009650000000000034e+02,1.007549999999999955e+02,1.005250000000000057e+02,9.887500000000000000e+01,1.030799999999999983e+02,9.982999999999999829e+01,1.020900000000000034e+02,1.002750000000000057e+02,1.025049999999999955e+02,1.039250000000000114e+02,1.024799999999999898e+02,9.781000000000000227e+01,1.016349999999999909e+02,9.740500000000000114e+01,1.014500000000000028e+02,1.022900000000000063e+02,1.023149999999999977e+02,1.001400000000000006e+02,9.848000000000000398e+01,9.831000000000000227e+01,1.028900000000000006e+02,1.012150000000000034e+02,1.024300000000000068e+02,9.956999999999999318e+01,1.015399999999999920e+02,1.032900000000000063e+02,9.982499999999998863e+01,9.981000000000000227e+01,1.028249999999999886e+02,9.919499999999999318e+01,1.019899999999999949e+02,9.946999999999999886e+01,1.016450000000000102e+02,9.946500000000000341e+01,9.903000000000000114e+01,1.003549999999999898e+02,1.006400000000000006e+02,1.024249999999999972e+02,9.969999999999998863e+01,9.916499999999999204e+01,9.974500000000000455e+01,9.634000000000000341e+01,9.984999999999999432e+01
